Barangay_No,Barangay,x,y,Year,Month,Dengue Cases
9,DITUCALAN,8.1751,124.1927,2012,1,0
10,HINAPLANON,8.2467,124.2592,2012,1,0
11,HINDANG,8.3177,124.3457,2012,1,0
12,KABACSANAN,8.2815,124.3088,2012,1,0
13,KIWALAN,8.2801,124.2668,2012,1,1
14,LANIPAO,8.2266,124.3412,2012,1,0
15,LUINAB,8.2472,124.2681,2012,1,0
16,MAHAYAHAY,8.2219,124.2406,2012,1,0
17,MAINIT,8.2976,124.3876,2012,1,0
18,MANDULOG,8.2442,124.3057,2012,1,0
19,MARIA CRISTINA,8.1989,124.1936,2012,1,0
20,PALAO,8.2286,124.2532,2012,1,0
21,PANOROGANAN,8.1743,124.425,2012,1,0
22,POBLACION,8.2292,124.2344,2012,1,0
23,PUGA-AN,8.2122,124.2742,2012,1,1
24,ROGONGON,8.2395,124.4115,2012,1,0
25,SAN MIGUEL,8.2387,124.2479,2012,1,0
26,SAN ROQUE,8.2578,124.2619,2012,1,0
27,SANTA ELENA,8.1948,124.2273,2012,1,0
28,SANTA FILOMENA,8.2681,124.2593,2012,1,0
29,SANTIAGO,8.2511,124.2444,2012,1,1
30,SANTO ROSARIO,8.2436,124.2525,2012,1,1
31,SARAY-TIBANGA,8.2349,124.2371,2012,1,0
32,SUAREZ,8.1914,124.2173,2012,1,0
33,TAMBACAN,8.2236,124.2347,2012,1,3
34,TIBANGA,8.2402,124.2415,2012,1,1
35,TIPANOY,8.1902,124.2634,2012,1,1
36,TOMINOBO PROPER,8.2104,124.2221,2012,1,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,1,0
38,TUBOD,8.2117,124.2394,2012,1,6
39,UBALDO LAYA,8.224,124.2449,2012,1,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,1,0
41,VILLA VERDE,8.2331,124.2437,2012,1,0
0,ABUNO,8.1846,124.2571,2012,2,0
1,ACMAC,8.274,124.2649,2012,2,0
2,BAGONG SILANG,8.2418,124.252,2012,2,0
3,BONBONON,8.2667,124.2902,2012,2,0
4,BUNAWAN,8.3023,124.3028,2012,2,0
5,BURU-UN,8.1872,124.1688,2012,2,0
6,DALIPUGA,8.3074,124.255,2012,2,0
7,DEL CARMEN,8.2322,124.2578,2012,2,1
8,DIGKILAAN,8.2492,124.3178,2012,2,0
9,DITUCALAN,8.1751,124.1927,2012,2,1
10,HINAPLANON,8.2467,124.2592,2012,2,0
11,HINDANG,8.3177,124.3457,2012,2,0
12,KABACSANAN,8.2815,124.3088,2012,2,0
13,KIWALAN,8.2801,124.2668,2012,2,0
14,LANIPAO,8.2266,124.3412,2012,2,0
15,LUINAB,8.2472,124.2681,2012,2,0
16,MAHAYAHAY,8.2219,124.2406,2012,2,0
17,MAINIT,8.2976,124.3876,2012,2,0
18,MANDULOG,8.2442,124.3057,2012,2,0
19,MARIA CRISTINA,8.1989,124.1936,2012,2,2
20,PALAO,8.2286,124.2532,2012,2,0
21,PANOROGANAN,8.1743,124.425,2012,2,0
22,POBLACION,8.2292,124.2344,2012,2,2
23,PUGA-AN,8.2122,124.2742,2012,2,0
24,ROGONGON,8.2395,124.4115,2012,2,0
25,SAN MIGUEL,8.2387,124.2479,2012,2,0
26,SAN ROQUE,8.2578,124.2619,2012,2,0
27,SANTA ELENA,8.1948,124.2273,2012,2,0
28,SANTA FILOMENA,8.2681,124.2593,2012,2,0
29,SANTIAGO,8.2511,124.2444,2012,2,0
30,SANTO ROSARIO,8.2436,124.2525,2012,2,1
31,SARAY-TIBANGA,8.2349,124.2371,2012,2,0
32,SUAREZ,8.1914,124.2173,2012,2,0
33,TAMBACAN,8.2236,124.2347,2012,2,1
34,TIBANGA,8.2402,124.2415,2012,2,2
35,TIPANOY,8.1902,124.2634,2012,2,1
36,TOMINOBO PROPER,8.2104,124.2221,2012,2,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,2,0
38,TUBOD,8.2117,124.2394,2012,2,2
39,UBALDO LAYA,8.224,124.2449,2012,2,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,2,0
41,VILLA VERDE,8.2331,124.2437,2012,2,0
0,ABUNO,8.1846,124.2571,2012,3,0
1,ACMAC,8.274,124.2649,2012,3,0
2,BAGONG SILANG,8.2418,124.252,2012,3,5
3,BONBONON,8.2667,124.2902,2012,3,0
4,BUNAWAN,8.3023,124.3028,2012,3,0
5,BURU-UN,8.1872,124.1688,2012,3,0
6,DALIPUGA,8.3074,124.255,2012,3,0
7,DEL CARMEN,8.2322,124.2578,2012,3,1
8,DIGKILAAN,8.2492,124.3178,2012,3,1
9,DITUCALAN,8.1751,124.1927,2012,3,0
10,HINAPLANON,8.2467,124.2592,2012,3,0
11,HINDANG,8.3177,124.3457,2012,3,0
12,KABACSANAN,8.2815,124.3088,2012,3,0
13,KIWALAN,8.2801,124.2668,2012,3,0
14,LANIPAO,8.2266,124.3412,2012,3,0
15,LUINAB,8.2472,124.2681,2012,3,0
16,MAHAYAHAY,8.2219,124.2406,2012,3,0
17,MAINIT,8.2976,124.3876,2012,3,0
18,MANDULOG,8.2442,124.3057,2012,3,0
19,MARIA CRISTINA,8.1989,124.1936,2012,3,0
20,PALAO,8.2286,124.2532,2012,3,0
21,PANOROGANAN,8.1743,124.425,2012,3,0
22,POBLACION,8.2292,124.2344,2012,3,2
23,PUGA-AN,8.2122,124.2742,2012,3,0
24,ROGONGON,8.2395,124.4115,2012,3,0
25,SAN MIGUEL,8.2387,124.2479,2012,3,1
26,SAN ROQUE,8.2578,124.2619,2012,3,0
27,SANTA ELENA,8.1948,124.2273,2012,3,0
28,SANTA FILOMENA,8.2681,124.2593,2012,3,1
29,SANTIAGO,8.2511,124.2444,2012,3,0
30,SANTO ROSARIO,8.2436,124.2525,2012,3,0
31,SARAY-TIBANGA,8.2349,124.2371,2012,3,0
32,SUAREZ,8.1914,124.2173,2012,3,0
33,TAMBACAN,8.2236,124.2347,2012,3,0
34,TIBANGA,8.2402,124.2415,2012,3,2
35,TIPANOY,8.1902,124.2634,2012,3,0
36,TOMINOBO PROPER,8.2104,124.2221,2012,3,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,3,0
38,TUBOD,8.2117,124.2394,2012,3,2
39,UBALDO LAYA,8.224,124.2449,2012,3,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,3,0
41,VILLA VERDE,8.2331,124.2437,2012,3,0
0,ABUNO,8.1846,124.2571,2012,4,1
1,ACMAC,8.274,124.2649,2012,4,0
2,BAGONG SILANG,8.2418,124.252,2012,4,0
3,BONBONON,8.2667,124.2902,2012,4,0
4,BUNAWAN,8.3023,124.3028,2012,4,0
5,BURU-UN,8.1872,124.1688,2012,4,0
6,DALIPUGA,8.3074,124.255,2012,4,0
7,DEL CARMEN,8.2322,124.2578,2012,4,0
8,DIGKILAAN,8.2492,124.3178,2012,4,0
9,DITUCALAN,8.1751,124.1927,2012,4,0
10,HINAPLANON,8.2467,124.2592,2012,4,0
11,HINDANG,8.3177,124.3457,2012,4,0
12,KABACSANAN,8.2815,124.3088,2012,4,0
13,KIWALAN,8.2801,124.2668,2012,4,0
14,LANIPAO,8.2266,124.3412,2012,4,0
15,LUINAB,8.2472,124.2681,2012,4,0
16,MAHAYAHAY,8.2219,124.2406,2012,4,0
17,MAINIT,8.2976,124.3876,2012,4,1
18,MANDULOG,8.2442,124.3057,2012,4,0
19,MARIA CRISTINA,8.1989,124.1936,2012,4,1
20,PALAO,8.2286,124.2532,2012,4,2
21,PANOROGANAN,8.1743,124.425,2012,4,0
22,POBLACION,8.2292,124.2344,2012,4,1
23,PUGA-AN,8.2122,124.2742,2012,4,0
24,ROGONGON,8.2395,124.4115,2012,4,0
25,SAN MIGUEL,8.2387,124.2479,2012,4,0
26,SAN ROQUE,8.2578,124.2619,2012,4,0
27,SANTA ELENA,8.1948,124.2273,2012,4,0
28,SANTA FILOMENA,8.2681,124.2593,2012,4,0
29,SANTIAGO,8.2511,124.2444,2012,4,1
30,SANTO ROSARIO,8.2436,124.2525,2012,4,0
31,SARAY-TIBANGA,8.2349,124.2371,2012,4,0
32,SUAREZ,8.1914,124.2173,2012,4,0
33,TAMBACAN,8.2236,124.2347,2012,4,1
34,TIBANGA,8.2402,124.2415,2012,4,0
35,TIPANOY,8.1902,124.2634,2012,4,2
36,TOMINOBO PROPER,8.2104,124.2221,2012,4,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,4,0
38,TUBOD,8.2117,124.2394,2012,4,3
39,UBALDO LAYA,8.224,124.2449,2012,4,1
40,UPPER HINAPLANON,8.2559,124.2689,2012,4,0
41,VILLA VERDE,8.2331,124.2437,2012,4,0
0,ABUNO,8.1846,124.2571,2012,5,1
1,ACMAC,8.274,124.2649,2012,5,0
2,BAGONG SILANG,8.2418,124.252,2012,5,0
3,BONBONON,8.2667,124.2902,2012,5,0
4,BUNAWAN,8.3023,124.3028,2012,5,0
5,BURU-UN,8.1872,124.1688,2012,5,1
6,DALIPUGA,8.3074,124.255,2012,5,0
7,DEL CARMEN,8.2322,124.2578,2012,5,0
8,DIGKILAAN,8.2492,124.3178,2012,5,0
9,DITUCALAN,8.1751,124.1927,2012,5,0
10,HINAPLANON,8.2467,124.2592,2012,5,1
11,HINDANG,8.3177,124.3457,2012,5,0
12,KABACSANAN,8.2815,124.3088,2012,5,0
13,KIWALAN,8.2801,124.2668,2012,5,0
14,LANIPAO,8.2266,124.3412,2012,5,0
15,LUINAB,8.2472,124.2681,2012,5,3
16,MAHAYAHAY,8.2219,124.2406,2012,5,2
17,MAINIT,8.2976,124.3876,2012,5,0
18,MANDULOG,8.2442,124.3057,2012,5,1
19,MARIA CRISTINA,8.1989,124.1936,2012,5,0
20,PALAO,8.2286,124.2532,2012,5,8
21,PANOROGANAN,8.1743,124.425,2012,5,0
22,POBLACION,8.2292,124.2344,2012,5,3
23,PUGA-AN,8.2122,124.2742,2012,5,0
24,ROGONGON,8.2395,124.4115,2012,5,0
25,SAN MIGUEL,8.2387,124.2479,2012,5,1
26,SAN ROQUE,8.2578,124.2619,2012,5,0
27,SANTA ELENA,8.1948,124.2273,2012,5,0
28,SANTA FILOMENA,8.2681,124.2593,2012,5,0
29,SANTIAGO,8.2511,124.2444,2012,5,0
30,SANTO ROSARIO,8.2436,124.2525,2012,5,0
31,SARAY-TIBANGA,8.2349,124.2371,2012,5,1
32,SUAREZ,8.1914,124.2173,2012,5,0
33,TAMBACAN,8.2236,124.2347,2012,5,0
34,TIBANGA,8.2402,124.2415,2012,5,0
35,TIPANOY,8.1902,124.2634,2012,5,0
36,TOMINOBO PROPER,8.2104,124.2221,2012,5,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,5,1
38,TUBOD,8.2117,124.2394,2012,5,4
39,UBALDO LAYA,8.224,124.2449,2012,5,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,5,0
41,VILLA VERDE,8.2331,124.2437,2012,5,0
0,ABUNO,8.1846,124.2571,2012,6,0
1,ACMAC,8.274,124.2649,2012,6,0
2,BAGONG SILANG,8.2418,124.252,2012,6,1
3,BONBONON,8.2667,124.2902,2012,6,0
4,BUNAWAN,8.3023,124.3028,2012,6,0
5,BURU-UN,8.1872,124.1688,2012,6,1
6,DALIPUGA,8.3074,124.255,2012,6,1
7,DEL CARMEN,8.2322,124.2578,2012,6,0
8,DIGKILAAN,8.2492,124.3178,2012,6,0
9,DITUCALAN,8.1751,124.1927,2012,6,0
10,HINAPLANON,8.2467,124.2592,2012,6,0
11,HINDANG,8.3177,124.3457,2012,6,0
12,KABACSANAN,8.2815,124.3088,2012,6,0
13,KIWALAN,8.2801,124.2668,2012,6,0
14,LANIPAO,8.2266,124.3412,2012,6,0
15,LUINAB,8.2472,124.2681,2012,6,4
16,MAHAYAHAY,8.2219,124.2406,2012,6,0
17,MAINIT,8.2976,124.3876,2012,6,0
18,MANDULOG,8.2442,124.3057,2012,6,1
19,MARIA CRISTINA,8.1989,124.1936,2012,6,2
20,PALAO,8.2286,124.2532,2012,6,3
21,PANOROGANAN,8.1743,124.425,2012,6,0
22,POBLACION,8.2292,124.2344,2012,6,3
23,PUGA-AN,8.2122,124.2742,2012,6,0
24,ROGONGON,8.2395,124.4115,2012,6,0
25,SAN MIGUEL,8.2387,124.2479,2012,6,0
26,SAN ROQUE,8.2578,124.2619,2012,6,0
27,SANTA ELENA,8.1948,124.2273,2012,6,1
28,SANTA FILOMENA,8.2681,124.2593,2012,6,1
29,SANTIAGO,8.2511,124.2444,2012,6,1
30,SANTO ROSARIO,8.2436,124.2525,2012,6,0
31,SARAY-TIBANGA,8.2349,124.2371,2012,6,4
32,SUAREZ,8.1914,124.2173,2012,6,0
33,TAMBACAN,8.2236,124.2347,2012,6,3
34,TIBANGA,8.2402,124.2415,2012,6,5
35,TIPANOY,8.1902,124.2634,2012,6,1
36,TOMINOBO PROPER,8.2104,124.2221,2012,6,1
37,TOMINOBO UPPER,8.1688,124.2251,2012,6,0
38,TUBOD,8.2117,124.2394,2012,6,4
39,UBALDO LAYA,8.224,124.2449,2012,6,1
40,UPPER HINAPLANON,8.2559,124.2689,2012,6,0
41,VILLA VERDE,8.2331,124.2437,2012,6,1
0,ABUNO,8.1846,124.2571,2012,7,0
1,ACMAC,8.274,124.2649,2012,7,0
2,BAGONG SILANG,8.2418,124.252,2012,7,0
3,BONBONON,8.2667,124.2902,2012,7,0
4,BUNAWAN,8.3023,124.3028,2012,7,0
5,BURU-UN,8.1872,124.1688,2012,7,3
6,DALIPUGA,8.3074,124.255,2012,7,0
7,DEL CARMEN,8.2322,124.2578,2012,7,1
8,DIGKILAAN,8.2492,124.3178,2012,7,0
9,DITUCALAN,8.1751,124.1927,2012,7,0
10,HINAPLANON,8.2467,124.2592,2012,7,1
11,HINDANG,8.3177,124.3457,2012,7,0
12,KABACSANAN,8.2815,124.3088,2012,7,0
13,KIWALAN,8.2801,124.2668,2012,7,1
14,LANIPAO,8.2266,124.3412,2012,7,0
15,LUINAB,8.2472,124.2681,2012,7,1
16,MAHAYAHAY,8.2219,124.2406,2012,7,6
17,MAINIT,8.2976,124.3876,2012,7,0
18,MANDULOG,8.2442,124.3057,2012,7,0
19,MARIA CRISTINA,8.1989,124.1936,2012,7,3
20,PALAO,8.2286,124.2532,2012,7,1
21,PANOROGANAN,8.1743,124.425,2012,7,0
22,POBLACION,8.2292,124.2344,2012,7,1
23,PUGA-AN,8.2122,124.2742,2012,7,0
24,ROGONGON,8.2395,124.4115,2012,7,0
25,SAN MIGUEL,8.2387,124.2479,2012,7,0
26,SAN ROQUE,8.2578,124.2619,2012,7,0
27,SANTA ELENA,8.1948,124.2273,2012,7,0
28,SANTA FILOMENA,8.2681,124.2593,2012,7,0
29,SANTIAGO,8.2511,124.2444,2012,7,1
30,SANTO ROSARIO,8.2436,124.2525,2012,7,0
31,SARAY-TIBANGA,8.2349,124.2371,2012,7,0
32,SUAREZ,8.1914,124.2173,2012,7,1
33,TAMBACAN,8.2236,124.2347,2012,7,0
34,TIBANGA,8.2402,124.2415,2012,7,0
35,TIPANOY,8.1902,124.2634,2012,7,2
36,TOMINOBO PROPER,8.2104,124.2221,2012,7,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,7,1
38,TUBOD,8.2117,124.2394,2012,7,5
39,UBALDO LAYA,8.224,124.2449,2012,7,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,7,0
41,VILLA VERDE,8.2331,124.2437,2012,7,0
0,ABUNO,8.1846,124.2571,2012,8,0
1,ACMAC,8.274,124.2649,2012,8,0
2,BAGONG SILANG,8.2418,124.252,2012,8,2
3,BONBONON,8.2667,124.2902,2012,8,0
4,BUNAWAN,8.3023,124.3028,2012,8,0
5,BURU-UN,8.1872,124.1688,2012,8,8
6,DALIPUGA,8.3074,124.255,2012,8,1
7,DEL CARMEN,8.2322,124.2578,2012,8,1
8,DIGKILAAN,8.2492,124.3178,2012,8,0
9,DITUCALAN,8.1751,124.1927,2012,8,0
10,HINAPLANON,8.2467,124.2592,2012,8,1
11,HINDANG,8.3177,124.3457,2012,8,0
12,KABACSANAN,8.2815,124.3088,2012,8,0
13,KIWALAN,8.2801,124.2668,2012,8,0
14,LANIPAO,8.2266,124.3412,2012,8,0
15,LUINAB,8.2472,124.2681,2012,8,1
16,MAHAYAHAY,8.2219,124.2406,2012,8,0
17,MAINIT,8.2976,124.3876,2012,8,0
18,MANDULOG,8.2442,124.3057,2012,8,0
19,MARIA CRISTINA,8.1989,124.1936,2012,8,3
20,PALAO,8.2286,124.2532,2012,8,1
21,PANOROGANAN,8.1743,124.425,2012,8,0
22,POBLACION,8.2292,124.2344,2012,8,5
23,PUGA-AN,8.2122,124.2742,2012,8,0
24,ROGONGON,8.2395,124.4115,2012,8,0
25,SAN MIGUEL,8.2387,124.2479,2012,8,0
26,SAN ROQUE,8.2578,124.2619,2012,8,0
27,SANTA ELENA,8.1948,124.2273,2012,8,0
28,SANTA FILOMENA,8.2681,124.2593,2012,8,1
29,SANTIAGO,8.2511,124.2444,2012,8,0
30,SANTO ROSARIO,8.2436,124.2525,2012,8,2
31,SARAY-TIBANGA,8.2349,124.2371,2012,8,2
32,SUAREZ,8.1914,124.2173,2012,8,6
33,TAMBACAN,8.2236,124.2347,2012,8,2
34,TIBANGA,8.2402,124.2415,2012,8,0
35,TIPANOY,8.1902,124.2634,2012,8,0
36,TOMINOBO PROPER,8.2104,124.2221,2012,8,2
37,TOMINOBO UPPER,8.1688,124.2251,2012,8,0
38,TUBOD,8.2117,124.2394,2012,8,6
39,UBALDO LAYA,8.224,124.2449,2012,8,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,8,0
41,VILLA VERDE,8.2331,124.2437,2012,8,0
0,ABUNO,8.1846,124.2571,2012,9,0
1,ACMAC,8.274,124.2649,2012,9,0
2,BAGONG SILANG,8.2418,124.252,2012,9,0
3,BONBONON,8.2667,124.2902,2012,9,0
4,BUNAWAN,8.3023,124.3028,2012,9,0
5,BURU-UN,8.1872,124.1688,2012,9,6
6,DALIPUGA,8.3074,124.255,2012,9,4
7,DEL CARMEN,8.2322,124.2578,2012,9,1
8,DIGKILAAN,8.2492,124.3178,2012,9,0
9,DITUCALAN,8.1751,124.1927,2012,9,0
10,HINAPLANON,8.2467,124.2592,2012,9,4
11,HINDANG,8.3177,124.3457,2012,9,0
12,KABACSANAN,8.2815,124.3088,2012,9,0
13,KIWALAN,8.2801,124.2668,2012,9,1
14,LANIPAO,8.2266,124.3412,2012,9,0
15,LUINAB,8.2472,124.2681,2012,9,2
16,MAHAYAHAY,8.2219,124.2406,2012,9,1
17,MAINIT,8.2976,124.3876,2012,9,0
18,MANDULOG,8.2442,124.3057,2012,9,0
19,MARIA CRISTINA,8.1989,124.1936,2012,9,4
20,PALAO,8.2286,124.2532,2012,9,2
21,PANOROGANAN,8.1743,124.425,2012,9,0
22,POBLACION,8.2292,124.2344,2012,9,7
23,PUGA-AN,8.2122,124.2742,2012,9,0
24,ROGONGON,8.2395,124.4115,2012,9,0
25,SAN MIGUEL,8.2387,124.2479,2012,9,1
26,SAN ROQUE,8.2578,124.2619,2012,9,1
27,SANTA ELENA,8.1948,124.2273,2012,9,0
28,SANTA FILOMENA,8.2681,124.2593,2012,9,0
29,SANTIAGO,8.2511,124.2444,2012,9,0
30,SANTO ROSARIO,8.2436,124.2525,2012,9,0
31,SARAY-TIBANGA,8.2349,124.2371,2012,9,1
32,SUAREZ,8.1914,124.2173,2012,9,1
33,TAMBACAN,8.2236,124.2347,2012,9,5
34,TIBANGA,8.2402,124.2415,2012,9,0
35,TIPANOY,8.1902,124.2634,2012,9,3
36,TOMINOBO PROPER,8.2104,124.2221,2012,9,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,9,0
38,TUBOD,8.2117,124.2394,2012,9,7
39,UBALDO LAYA,8.224,124.2449,2012,9,1
40,UPPER HINAPLANON,8.2559,124.2689,2012,9,0
41,VILLA VERDE,8.2331,124.2437,2012,9,0
0,ABUNO,8.1846,124.2571,2012,10,1
1,ACMAC,8.274,124.2649,2012,10,1
2,BAGONG SILANG,8.2418,124.252,2012,10,1
3,BONBONON,8.2667,124.2902,2012,10,0
4,BUNAWAN,8.3023,124.3028,2012,10,0
5,BURU-UN,8.1872,124.1688,2012,10,3
6,DALIPUGA,8.3074,124.255,2012,10,0
7,DEL CARMEN,8.2322,124.2578,2012,10,0
8,DIGKILAAN,8.2492,124.3178,2012,10,0
9,DITUCALAN,8.1751,124.1927,2012,10,2
10,HINAPLANON,8.2467,124.2592,2012,10,1
11,HINDANG,8.3177,124.3457,2012,10,0
12,KABACSANAN,8.2815,124.3088,2012,10,0
13,KIWALAN,8.2801,124.2668,2012,10,0
14,LANIPAO,8.2266,124.3412,2012,10,0
15,LUINAB,8.2472,124.2681,2012,10,0
16,MAHAYAHAY,8.2219,124.2406,2012,10,1
17,MAINIT,8.2976,124.3876,2012,10,0
18,MANDULOG,8.2442,124.3057,2012,10,0
19,MARIA CRISTINA,8.1989,124.1936,2012,10,4
20,PALAO,8.2286,124.2532,2012,10,1
21,PANOROGANAN,8.1743,124.425,2012,10,0
22,POBLACION,8.2292,124.2344,2012,10,5
23,PUGA-AN,8.2122,124.2742,2012,10,0
24,ROGONGON,8.2395,124.4115,2012,10,0
25,SAN MIGUEL,8.2387,124.2479,2012,10,0
26,SAN ROQUE,8.2578,124.2619,2012,10,0
27,SANTA ELENA,8.1948,124.2273,2012,10,1
28,SANTA FILOMENA,8.2681,124.2593,2012,10,1
29,SANTIAGO,8.2511,124.2444,2012,10,0
30,SANTO ROSARIO,8.2436,124.2525,2012,10,0
31,SARAY-TIBANGA,8.2349,124.2371,2012,10,1
32,SUAREZ,8.1914,124.2173,2012,10,1
33,TAMBACAN,8.2236,124.2347,2012,10,0
34,TIBANGA,8.2402,124.2415,2012,10,1
35,TIPANOY,8.1902,124.2634,2012,10,0
36,TOMINOBO PROPER,8.2104,124.2221,2012,10,5
37,TOMINOBO UPPER,8.1688,124.2251,2012,10,0
38,TUBOD,8.2117,124.2394,2012,10,5
39,UBALDO LAYA,8.224,124.2449,2012,10,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,10,0
41,VILLA VERDE,8.2331,124.2437,2012,10,0
0,ABUNO,8.1846,124.2571,2012,11,1
1,ACMAC,8.274,124.2649,2012,11,1
2,BAGONG SILANG,8.2418,124.252,2012,11,1
3,BONBONON,8.2667,124.2902,2012,11,0
4,BUNAWAN,8.3023,124.3028,2012,11,0
5,BURU-UN,8.1872,124.1688,2012,11,3
6,DALIPUGA,8.3074,124.255,2012,11,2
7,DEL CARMEN,8.2322,124.2578,2012,11,1
8,DIGKILAAN,8.2492,124.3178,2012,11,1
9,DITUCALAN,8.1751,124.1927,2012,11,0
10,HINAPLANON,8.2467,124.2592,2012,11,1
11,HINDANG,8.3177,124.3457,2012,11,0
12,KABACSANAN,8.2815,124.3088,2012,11,0
13,KIWALAN,8.2801,124.2668,2012,11,0
14,LANIPAO,8.2266,124.3412,2012,11,0
15,LUINAB,8.2472,124.2681,2012,11,1
16,MAHAYAHAY,8.2219,124.2406,2012,11,2
17,MAINIT,8.2976,124.3876,2012,11,0
18,MANDULOG,8.2442,124.3057,2012,11,0
19,MARIA CRISTINA,8.1989,124.1936,2012,11,3
20,PALAO,8.2286,124.2532,2012,11,0
21,PANOROGANAN,8.1743,124.425,2012,11,0
22,POBLACION,8.2292,124.2344,2012,11,5
23,PUGA-AN,8.2122,124.2742,2012,11,0
24,ROGONGON,8.2395,124.4115,2012,11,0
25,SAN MIGUEL,8.2387,124.2479,2012,11,0
26,SAN ROQUE,8.2578,124.2619,2012,11,0
27,SANTA ELENA,8.1948,124.2273,2012,11,0
28,SANTA FILOMENA,8.2681,124.2593,2012,11,1
29,SANTIAGO,8.2511,124.2444,2012,11,2
30,SANTO ROSARIO,8.2436,124.2525,2012,11,2
31,SARAY-TIBANGA,8.2349,124.2371,2012,11,2
32,SUAREZ,8.1914,124.2173,2012,11,1
33,TAMBACAN,8.2236,124.2347,2012,11,1
34,TIBANGA,8.2402,124.2415,2012,11,1
35,TIPANOY,8.1902,124.2634,2012,11,1
36,TOMINOBO PROPER,8.2104,124.2221,2012,11,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,11,1
38,TUBOD,8.2117,124.2394,2012,11,3
39,UBALDO LAYA,8.224,124.2449,2012,11,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,11,0
41,VILLA VERDE,8.2331,124.2437,2012,11,0
0,ABUNO,8.1846,124.2571,2012,12,0
1,ACMAC,8.274,124.2649,2012,12,0
2,BAGONG SILANG,8.2418,124.252,2012,12,0
3,BONBONON,8.2667,124.2902,2012,12,0
4,BUNAWAN,8.3023,124.3028,2012,12,0
5,BURU-UN,8.1872,124.1688,2012,12,4
6,DALIPUGA,8.3074,124.255,2012,12,0
7,DEL CARMEN,8.2322,124.2578,2012,12,0
8,DIGKILAAN,8.2492,124.3178,2012,12,0
9,DITUCALAN,8.1751,124.1927,2012,12,0
10,HINAPLANON,8.2467,124.2592,2012,12,0
11,HINDANG,8.3177,124.3457,2012,12,0
12,KABACSANAN,8.2815,124.3088,2012,12,0
13,KIWALAN,8.2801,124.2668,2012,12,1
14,LANIPAO,8.2266,124.3412,2012,12,0
15,LUINAB,8.2472,124.2681,2012,12,0
16,MAHAYAHAY,8.2219,124.2406,2012,12,2
17,MAINIT,8.2976,124.3876,2012,12,0
18,MANDULOG,8.2442,124.3057,2012,12,0
19,MARIA CRISTINA,8.1989,124.1936,2012,12,1
20,PALAO,8.2286,124.2532,2012,12,0
21,PANOROGANAN,8.1743,124.425,2012,12,0
22,POBLACION,8.2292,124.2344,2012,12,0
23,PUGA-AN,8.2122,124.2742,2012,12,0
24,ROGONGON,8.2395,124.4115,2012,12,0
25,SAN MIGUEL,8.2387,124.2479,2012,12,0
26,SAN ROQUE,8.2578,124.2619,2012,12,0
27,SANTA ELENA,8.1948,124.2273,2012,12,0
28,SANTA FILOMENA,8.2681,124.2593,2012,12,0
29,SANTIAGO,8.2511,124.2444,2012,12,1
30,SANTO ROSARIO,8.2436,124.2525,2012,12,0
31,SARAY-TIBANGA,8.2349,124.2371,2012,12,0
32,SUAREZ,8.1914,124.2173,2012,12,2
33,TAMBACAN,8.2236,124.2347,2012,12,2
34,TIBANGA,8.2402,124.2415,2012,12,0
35,TIPANOY,8.1902,124.2634,2012,12,0
36,TOMINOBO PROPER,8.2104,124.2221,2012,12,0
37,TOMINOBO UPPER,8.1688,124.2251,2012,12,0
38,TUBOD,8.2117,124.2394,2012,12,2
39,UBALDO LAYA,8.224,124.2449,2012,12,0
40,UPPER HINAPLANON,8.2559,124.2689,2012,12,0
41,VILLA VERDE,8.2331,124.2437,2012,12,0
0,ABUNO,8.1846,124.2571,2013,1,2
1,ACMAC,8.274,124.2649,2013,1,1
2,BAGONG SILANG,8.2418,124.252,2013,1,2
3,BONBONON,8.2667,124.2902,2013,1,0
4,BUNAWAN,8.3023,124.3028,2013,1,0
5,BURU-UN,8.1872,124.1688,2013,1,3
6,DALIPUGA,8.3074,124.255,2013,1,1
7,DEL CARMEN,8.2322,124.2578,2013,1,1
8,DIGKILAAN,8.2492,124.3178,2013,1,0
9,DITUCALAN,8.1751,124.1927,2013,1,0
10,HINAPLANON,8.2467,124.2592,2013,1,2
11,HINDANG,8.3177,124.3457,2013,1,0
12,KABACSANAN,8.2815,124.3088,2013,1,1
13,KIWALAN,8.2801,124.2668,2013,1,4
14,LANIPAO,8.2266,124.3412,2013,1,0
15,LUINAB,8.2472,124.2681,2013,1,3
16,MAHAYAHAY,8.2219,124.2406,2013,1,0
17,MAINIT,8.2976,124.3876,2013,1,0
18,MANDULOG,8.2442,124.3057,2013,1,0
